_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
9,1.516060636667183e+18,4,niki-159-adv-tr-rt-wl-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,5b8sjf08,finished,2024-09-13T22:11:05Z,6650740736,0,0,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,1.5169483289384714e+18,13726930226380800000,0.11050892689926824
1,0.0,0,niki-159-adv-tr-rt-wl-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,5b8sjf08,finished,2024-09-13T22:11:05Z,6650740736,0,0,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,0.0,13726930226380800000,0.0
3,2.7086602751914803e+17,1,niki-159-adv-tr-rt-wl-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,5b8sjf08,finished,2024-09-13T22:11:05Z,6650740736,0,0,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,2.710592058401227e+17,13726930226380800000,0.019746527546209383
5,6.148639641105859e+17,2,niki-159-adv-tr-rt-wl-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,5b8sjf08,finished,2024-09-13T22:11:05Z,6650740736,0,0,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,6.152684336396108e+17,13726930226380800000,0.04482199759835383
11,2.077032155749286e+18,5,niki-159-adv-tr-rt-wl-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,5b8sjf08,finished,2024-09-13T22:11:05Z,6650740736,0,0,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,2.0782080891545452e+18,13726930226380800000,0.15139641965693004
7,1.0311563729908532e+18,3,niki-159-adv-tr-rt-wl-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,5b8sjf08,finished,2024-09-13T22:11:05Z,6650740736,0,0,clf_wl_pythia-6.9b_s-0_adv_tr_rt_t-0,1.0313724512754991e+18,13726930226380800000,0.07513496712421387
5,6.159976180859535e+17,2,niki-159-adv-tr-rt-wl-large-0001,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,True,1,nss57ij9,finished,2024-09-14T03:08:23Z,6650740736,0,1,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,6.152684336396108e+17,13726930226380800000,0.04482199759835383
7,1.0323510688030392e+18,3,niki-159-adv-tr-rt-wl-large-0001,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,True,1,nss57ij9,finished,2024-09-14T03:08:23Z,6650740736,0,1,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,1.0313724512754991e+18,13726930226380800000,0.07513496712421387
9,1.518351722823549e+18,4,niki-159-adv-tr-rt-wl-large-0001,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,True,1,nss57ij9,finished,2024-09-14T03:08:23Z,6650740736,0,1,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,1.5169483289384714e+18,13726930226380800000,0.11050892689926824
11,2.080058470647726e+18,5,niki-159-adv-tr-rt-wl-large-0001,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,True,1,nss57ij9,finished,2024-09-14T03:08:23Z,6650740736,0,1,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,2.0782080891545452e+18,13726930226380800000,0.15139641965693004
3,2.7143869691645133e+17,1,niki-159-adv-tr-rt-wl-large-0001,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,True,1,nss57ij9,finished,2024-09-14T03:08:23Z,6650740736,0,1,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,2.710592058401227e+17,13726930226380800000,0.019746527546209383
1,0.0,0,niki-159-adv-tr-rt-wl-large-0001,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,True,1,nss57ij9,finished,2024-09-14T03:08:23Z,6650740736,0,1,clf_wl_pythia-6.9b_s-1_adv_tr_rt_t-1,0.0,13726930226380800000,0.0
1,0.0,0,niki-159-adv-tr-rt-wl-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,8j5ks2j9,finished,2024-09-14T05:00:18Z,6650740736,0,4,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,0.0,13726930226380800000,0.0
3,2.7104524271353856e+17,1,niki-159-adv-tr-rt-wl-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,8j5ks2j9,finished,2024-09-14T05:00:18Z,6650740736,0,4,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,2.710592058401227e+17,13726930226380800000,0.019746527546209383
5,6.152148881548247e+17,2,niki-159-adv-tr-rt-wl-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,8j5ks2j9,finished,2024-09-14T05:00:18Z,6650740736,0,4,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,6.152684336396108e+17,13726930226380800000,0.04482199759835383
7,1.0307723002883604e+18,3,niki-159-adv-tr-rt-wl-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,8j5ks2j9,finished,2024-09-14T05:00:18Z,6650740736,0,4,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,1.0313724512754991e+18,13726930226380800000,0.07513496712421387
9,1.5162953592807096e+18,4,niki-159-adv-tr-rt-wl-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,8j5ks2j9,finished,2024-09-14T05:00:18Z,6650740736,0,4,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,1.5169483289384714e+18,13726930226380800000,0.11050892689926824
11,2.0772933079138304e+18,5,niki-159-adv-tr-rt-wl-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,8j5ks2j9,finished,2024-09-14T05:00:18Z,6650740736,0,4,clf_wl_pythia-6.9b_s-4_adv_tr_rt_t-4,2.0782080891545452e+18,13726930226380800000,0.15139641965693004
1,0.0,0,niki-159-adv-tr-rt-wl-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,True,0,er1fa4ws,finished,2024-09-14T06:23:21Z,11586560000,1,0,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,0.0,31699074847604736000,0.0
7,1.7963005638816563e+18,3,niki-159-adv-tr-rt-wl-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,True,0,er1fa4ws,finished,2024-09-14T06:23:21Z,11586560000,1,0,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,1.7966819642135544e+18,31699074847604736000,0.05667931865050366
3,4.7185504938387046e+17,1,niki-159-adv-tr-rt-wl-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,True,0,er1fa4ws,finished,2024-09-14T06:23:21Z,11586560000,1,0,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,4.721934221310952e+17,31699074847604736000,0.014896126287634395
5,1.071104212391166e+18,2,niki-159-adv-tr-rt-wl-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,True,0,er1fa4ws,finished,2024-09-14T06:23:21Z,11586560000,1,0,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,1.0718119519718474e+18,31699074847604736000,0.03381208937877997
9,2.641041042052219e+18,4,niki-159-adv-tr-rt-wl-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,True,0,er1fa4ws,finished,2024-09-14T06:23:21Z,11586560000,1,0,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,2.642595853941447e+18,31699074847604736000,0.0833650782127204
11,3.618302942387372e+18,5,niki-159-adv-tr-rt-wl-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-0,,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,True,0,er1fa4ws,finished,2024-09-14T06:23:21Z,11586560000,1,0,clf_wl_pythia-12b_s-0_adv_tr_rt_t-0,3.620362799474226e+18,31699074847604736000,0.11421036156037186
1,0.0,0,niki-159-adv-tr-rt-wl-large-0002,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,True,2,s5cndh5s,finished,2024-09-14T07:20:24Z,6650740736,0,2,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,0.0,13726930226380800000,0.0
3,2.71012568884052e+17,1,niki-159-adv-tr-rt-wl-large-0002,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,True,2,s5cndh5s,finished,2024-09-14T07:20:24Z,6650740736,0,2,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,2.710592058401227e+17,13726930226380800000,0.019746527546209383
5,6.151639511429284e+17,2,niki-159-adv-tr-rt-wl-large-0002,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,True,2,s5cndh5s,finished,2024-09-14T07:20:24Z,6650740736,0,2,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,6.152684336396108e+17,13726930226380800000,0.04482199759835383
11,2.0777261022555668e+18,5,niki-159-adv-tr-rt-wl-large-0002,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,True,2,s5cndh5s,finished,2024-09-14T07:20:24Z,6650740736,0,2,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,2.0782080891545452e+18,13726930226380800000,0.15139641965693004
9,1.516511072821969e+18,4,niki-159-adv-tr-rt-wl-large-0002,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,True,2,s5cndh5s,finished,2024-09-14T07:20:24Z,6650740736,0,2,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,1.5169483289384714e+18,13726930226380800000,0.11050892689926824
7,1.030964912215556e+18,3,niki-159-adv-tr-rt-wl-large-0002,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,True,2,s5cndh5s,finished,2024-09-14T07:20:24Z,6650740736,0,2,clf_wl_pythia-6.9b_s-2_adv_tr_rt_t-2,1.0313724512754991e+18,13726930226380800000,0.07513496712421387
7,1.7959770894893056e+18,3,niki-159-adv-tr-rt-wl-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,True,2,khv7t2at,finished,2024-09-14T12:17:56Z,11586560000,1,2,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,1.7966819642135544e+18,31699074847604736000,0.05667931865050366
5,1.0716349749830616e+18,2,niki-159-adv-tr-rt-wl-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,True,2,khv7t2at,finished,2024-09-14T12:17:56Z,11586560000,1,2,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,1.0718119519718474e+18,31699074847604736000,0.03381208937877997
3,4.721173456706601e+17,1,niki-159-adv-tr-rt-wl-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,True,2,khv7t2at,finished,2024-09-14T12:17:56Z,11586560000,1,2,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,4.721934221310952e+17,31699074847604736000,0.014896126287634395
1,0.0,0,niki-159-adv-tr-rt-wl-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,True,2,khv7t2at,finished,2024-09-14T12:17:56Z,11586560000,1,2,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,0.0,31699074847604736000,0.0
11,3.619530521761022e+18,5,niki-159-adv-tr-rt-wl-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,True,2,khv7t2at,finished,2024-09-14T12:17:56Z,11586560000,1,2,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,3.620362799474226e+18,31699074847604736000,0.11421036156037186
9,2.6418405768314225e+18,4,niki-159-adv-tr-rt-wl-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-2,,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,True,2,khv7t2at,finished,2024-09-14T12:17:56Z,11586560000,1,2,clf_wl_pythia-12b_s-2_adv_tr_rt_t-2,2.642595853941447e+18,31699074847604736000,0.0833650782127204
3,2.709334931674235e+17,1,niki-159-adv-tr-rt-wl-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,n30vs31f,finished,2024-09-14T13:13:39Z,6650740736,0,3,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,2.710592058401227e+17,13726930226380800000,0.019746527546209383
5,6.151017467037614e+17,2,niki-159-adv-tr-rt-wl-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,n30vs31f,finished,2024-09-14T13:13:39Z,6650740736,0,3,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,6.152684336396108e+17,13726930226380800000,0.04482199759835383
7,1.0316176020796868e+18,3,niki-159-adv-tr-rt-wl-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,n30vs31f,finished,2024-09-14T13:13:39Z,6650740736,0,3,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,1.0313724512754991e+18,13726930226380800000,0.07513496712421387
1,0.0,0,niki-159-adv-tr-rt-wl-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,n30vs31f,finished,2024-09-14T13:13:39Z,6650740736,0,3,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,0.0,13726930226380800000,0.0
9,1.5175228530989466e+18,4,niki-159-adv-tr-rt-wl-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,n30vs31f,finished,2024-09-14T13:13:39Z,6650740736,0,3,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,1.5169483289384714e+18,13726930226380800000,0.11050892689926824
11,2.078930409206317e+18,5,niki-159-adv-tr-rt-wl-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,n30vs31f,finished,2024-09-14T13:13:39Z,6650740736,0,3,clf_wl_pythia-6.9b_s-3_adv_tr_rt_t-3,2.0782080891545452e+18,13726930226380800000,0.15139641965693004
9,2.6436009610832773e+18,4,niki-159-adv-tr-rt-wl-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,True,3,deor4hgb,finished,2024-09-14T15:56:30Z,11586560000,1,3,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,2.642595853941447e+18,31699074847604736000,0.0833650782127204
7,1.7971124564142326e+18,3,niki-159-adv-tr-rt-wl-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,True,3,deor4hgb,finished,2024-09-14T15:56:30Z,11586560000,1,3,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,1.7966819642135544e+18,31699074847604736000,0.05667931865050366
11,3.6216252566339584e+18,5,niki-159-adv-tr-rt-wl-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,True,3,deor4hgb,finished,2024-09-14T15:56:30Z,11586560000,1,3,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,3.620362799474226e+18,31699074847604736000,0.11421036156037186
3,4.719761425474519e+17,1,niki-159-adv-tr-rt-wl-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,True,3,deor4hgb,finished,2024-09-14T15:56:30Z,11586560000,1,3,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,4.721934221310952e+17,31699074847604736000,0.014896126287634395
1,0.0,0,niki-159-adv-tr-rt-wl-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,True,3,deor4hgb,finished,2024-09-14T15:56:30Z,11586560000,1,3,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,0.0,31699074847604736000,0.0
5,1.071523399630586e+18,2,niki-159-adv-tr-rt-wl-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-3,,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,True,3,deor4hgb,finished,2024-09-14T15:56:30Z,11586560000,1,3,clf_wl_pythia-12b_s-3_adv_tr_rt_t-3,1.0718119519718474e+18,31699074847604736000,0.03381208937877997
1,0.0,0,niki-159-adv-tr-rt-wl-large-0006,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,True,1,pxg1eh2m,finished,2024-09-14T16:24:03Z,11586560000,1,1,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,0.0,31699074847604736000,0.0
3,4.728531060659323e+17,1,niki-159-adv-tr-rt-wl-large-0006,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,True,1,pxg1eh2m,finished,2024-09-14T16:24:03Z,11586560000,1,1,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,4.721934221310952e+17,31699074847604736000,0.014896126287634395
5,1.0730833444402628e+18,2,niki-159-adv-tr-rt-wl-large-0006,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,True,1,pxg1eh2m,finished,2024-09-14T16:24:03Z,11586560000,1,1,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,1.0718119519718474e+18,31699074847604736000,0.03381208937877997
7,1.7983894509930414e+18,3,niki-159-adv-tr-rt-wl-large-0006,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,True,1,pxg1eh2m,finished,2024-09-14T16:24:03Z,11586560000,1,1,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,1.7966819642135544e+18,31699074847604736000,0.05667931865050366
9,2.6450432619907645e+18,4,niki-159-adv-tr-rt-wl-large-0006,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,True,1,pxg1eh2m,finished,2024-09-14T16:24:03Z,11586560000,1,1,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,2.642595853941447e+18,31699074847604736000,0.0833650782127204
11,3.623588955867316e+18,5,niki-159-adv-tr-rt-wl-large-0006,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-1,,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,True,1,pxg1eh2m,finished,2024-09-14T16:24:03Z,11586560000,1,1,clf_wl_pythia-12b_s-1_adv_tr_rt_t-1,3.620362799474226e+18,31699074847604736000,0.11421036156037186
1,0.0,0,niki-159-adv-tr-rt-wl-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,True,4,uydi05is,finished,2024-09-15T08:27:15Z,11586560000,1,4,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,0.0,31699074847604736000,0.0
11,3.618766320721461e+18,5,niki-159-adv-tr-rt-wl-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,True,4,uydi05is,finished,2024-09-15T08:27:15Z,11586560000,1,4,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,3.620362799474226e+18,31699074847604736000,0.11421036156037186
9,2.641453427749552e+18,4,niki-159-adv-tr-rt-wl-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,True,4,uydi05is,finished,2024-09-15T08:27:15Z,11586560000,1,4,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,2.642595853941447e+18,31699074847604736000,0.0833650782127204
7,1.795630260289536e+18,3,niki-159-adv-tr-rt-wl-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,True,4,uydi05is,finished,2024-09-15T08:27:15Z,11586560000,1,4,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,1.7966819642135544e+18,31699074847604736000,0.05667931865050366
5,1.0717138284141608e+18,2,niki-159-adv-tr-rt-wl-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,True,4,uydi05is,finished,2024-09-15T08:27:15Z,11586560000,1,4,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,1.0718119519718474e+18,31699074847604736000,0.03381208937877997
3,4.7216546698756096e+17,1,niki-159-adv-tr-rt-wl-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_wl_v-ian-081_s-4,,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,True,4,uydi05is,finished,2024-09-15T08:27:15Z,11586560000,1,4,clf_wl_pythia-12b_s-4_adv_tr_rt_t-4,4.721934221310952e+17,31699074847604736000,0.014896126287634395
